# mostly taken from http://www.dot.gov.in/numbering_plan/nnp2003.pdf
# and http://en.wikipedia.org/wiki/Telephone_numbers_in_India

^+	plus
^00	idd
^0.	trunk

^9	cell

^1800	service

^100	emergency	police
^101	emergency	fire
^102	emergency	medical
^1298	emergency	medical
^103	emergency	traffic
^104	emergency	medical
^108	emergency	medical
^112	emergency	local emergency number

^2	local
^3	local
^4	local
^5	local
^6	local
^7	none	invalid
^8	none	invalid

9	cell
4252	area	Udumalpet	Udumalpet, Coimbatore
4253	area	Anamalai	Anamalai, Coimbatore
4254	area	Mettupalayam	Mettupalayam, Coimbatore
4255	area	Palladum	Palladum, Coimbatore
4256	area	Bhavani	Bhavani, Erode
4257	area	Kangayam	Kangayam, Erode
4258	area	Dharampuram	Dharampuram, Erode
4259	area	Pollachi	Pollachi, Coimbatore
4262	area	Gudalur	Gudalur, Ooty
4266	area	Kotagiri	Kotagiri, Ooty
4268	area	Velur	Velur, Salem
427	area	Salem	Salem, Salem
4281	area	Yercaud	Yercaud, Salem
4282	area	Attur	Attur, Salem
4283	area	Sankagiri	Sankagiri, Salem
4285	area	Gobichettipalayam	Gobichettipalayam, Erode
4286	area	Namakkal	Namakkal, Salem
4287	area	Rasipuram	Rasipuram, Salem
4288	area	Tiruchengode	Tiruchengode, Salem
4290	area	Omalur	Omalur, Salem
4292	area	Valapady	Valapady, Salem
4294	area	Perundurai	Perundurai, Erode
4295	area	Sathiyamangalam	Sathiyamangalam, Erode
4296	area	Avanashi	Avanashi, Coimbatore
4298	area	Metturdam	Metturdam, Salem
431	area	Trichy	Trichy, Trichy
4320	area	Aravakurichi	Aravakurichi, Trichy
4322	area	Pudukkottai	Pudukkottai, Trichy
4323	area	Kulithalai	Kulithalai, Trichy
4324	area	Karur	Karur, Trichy
4326	area	Musiri	Musiri, Trichy
4327	area	Thuraiyure	Thuraiyure, Trichy
4328	area	Perambalur	Perambalur, Trichy
4329	area	Ariyalur	Ariyalur, Trichy
4331	area	Jayamkondan	Jayamkondan, Trichy
4332	area	Manaparai	Manaparai, Trichy
4333	area	Ponnamaravathi	Ponnamaravathi, Trichy
4339	area	Keeranur	Keeranur, Trichy
4341	area	Uthangarai	Uthangarai, Dharmapuri
4342	area	Dharmapuri	Dharmapuri, Dharmapuri
4343	area	Krishnagiri	Krishnagiri, Dharmapuri
4344	area	Hosur	Hosur, Dharmapuri
4346	area	Harur	Harur, Dharmapuri
4347	area	Denkanikoitah	Denkanikoitah, Dharmapuri
4348	area	Palacode	Palacode, Dharmapuri
435	area	Kumbakonam	Kumbakonam, Thanjavur
4362	area	Thanjavur	Thanjavur, Thanjavur
4364	area	Mayiladuthurai	Mayiladuthurai, Thanjavur
4365	area	Nagapattinam	Nagapattinam, Thanjavur
4366	area	Tiruvarur	Tiruvarur, Thanjavur
4367	area	Mannargudi	Mannargudi, Thanjavur
4368	area	Karaikal	Karaikal, Thanjavur
4369	area	Thiruraipoondi	Thiruraipoondi, Thanjavur
4371	area	Arantangi	Arantangi, Trichy
4372	area	Orathanad	Orathanad, Thanjavur
4373	area	Pattukottai	Pattukottai, Thanjavur
4374	area	Papanasam	Papanasam, Thanjavur
44	area	Chennai	Chennai, Chennai
451	area	Dindigul	Dindigul, Madurai
452	area	Madurai	Madurai, Madurai
4542	area	Kodaikanal	Kodaikanal, Madurai
4543	area	Batlagundu	Batlagundu, Madurai
4544	area	Natham	Natham, Madurai
4545	area	Palani	Palani, Madurai
4546	area	Theni	Theni, Madurai
4549	area	Thirumanglam	Thirumanglam, Madurai
4551	area	Vedasandur	Vedasandur, Madurai
4552	area	Usiliampatti	Usiliampatti, Madurai
4553	area	Oddanchatram	Oddanchatram, Madurai
4554	area	Cumbum	Cumbum, Madurai
4561	area	Devakottai	Devakottai, Karaikudi
4562	area	Virudhunagar	Virudhunagar, Virudhunagar
4563	area	Rajapalayam	Rajapalayam, Virudhunagar
4564	area	Paramakudi	Paramakudi, Karaikudi
4565	area	Karaikudi	Karaikudi, Karaikudi
4566	area	Aruppukottai	Aruppukottai, Virudhunagar
4567	area	Ramanathpuram	Ramanathpuram, Karaikudi
4573	area	Rameshwaram	Rameshwaram, Karaikudi
4574	area	Manamadurai	Manamadurai, Karaikudi
4575	area	Sivaganga	Sivaganga, Karaikudi
4576	area	Mudukulathur	Mudukulathur, Karaikudi
4577	area	Tirupathur	Tirupathur, Karaikudi
461	area	Tuticorin	Tuticorin, Tuticorin
462	area	Tirunelvelli	Tirunelvelli, Tirunelvelli
4630	area	Srivaikundam	Srivaikundam, Tuticorin
4632	area	Kovilpatti	Kovilpatti, Tuticorin
4633	area	Tenkasi	Tenkasi, Tirunelvelli
4634	area	Ambasamudram	Ambasamudram, Tirunelvelli
4635	area	Nanguneri	Nanguneri, Tirunelvelli
4636	area	Sankaran Koil	Sankaran Koil, Tirunelvelli
4637	area	Valliyoor	Valliyoor, Tirunelvelli
4638	area	Vilathikulam	Vilathikulam, Tuticorin
4639	area	Tiruchendur	Tiruchendur, Tuticorin
4651	area	Kuzhithurai	Kuzhithurai, Nagarcoil
4652	area	Nagercoil	Nagercoil, Nagarcoil
469	area	Tiruvalla	Tiruvalla, Tiruvalla
470	area	Attingal	Attingal, Thiruvananthapuram
471	area	Thiruvananthapuram	Thiruvananthapuram, Thiruvananthapuram
4728	area	Nedumandad	Nedumandad, Thiruvananthapuram
4733	area	Pathanamthitta	Pathanamthitta, Tiruvalla
4734	area	Adoor	Adoor, Tiruvalla
4735	area	Ranni	Ranni, Tiruvalla
474	area	Quilon	Quilon, Quilon
475	area	Punalur	Punalur, Quilon
476	area	Karunagapally	Karunagapally, Quilon
477	area	Alleppey	Alleppey, Alleppy
478	area	Shertallai	Shertallai, Alleppy
479	area	Mavelikkara	Mavelikkara, Alleppy
480	area	Irinjalakuda	Irinjalakuda, Trichur
481	area	Kottayam	Kottayam, Kottayam
4822	area	Palai	Palai, Kottayam
4828	area	Kanjirapally	Kanjirapally, Kottayam
4829	area	Vaikom	Vaikom, Kottayam
483	area	Manjeri	Manjeri, Calicut (Kozhikode)
484	area	Ernakulam	Ernakulam, Ernakulam
485	area	Muvattupuzha	Muvattupuzha, Ernakulam
4862	area	Thodupuzha	Thodupuzha, Ernakulam
4864	area	Adimaly	Adimaly, Ernakulam
4865	area	Munnar	Munnar, Ernakulam
4868	area	Nedumgandam	Nedumgandam, Ernakulam
4869	area	Peermedu	Peermedu, Ernakulam
487	area	Trichur	Trichur, Trichur
4884	area	Vadakkanchery	Vadakkanchery, Trichur
4885	area	Kunnamkulam	Kunnamkulam, Trichur
4890	area	Bitra	Bitra, Kavarathy
4891	area	Amini	Amini, Kavarathy
4892	area	Minicoy	Minicoy, Kavarathy
4893	area	Androth	Androth, Kavarathy
4894	area	Agathy	Agathy, Kavarathy
4895	area	Kalpeni	Kalpeni, Kavarathy
4896	area	Kavarathy	Kavarathy, Kavarathy
4897	area	Kadamath	Kadamath, Kavarathy
4898	area	Kiltan	Kiltan, Kavarathy
4899	area	Chetlat	Chetlat, Kavarathy
490	area	Tellicherry	Tellicherry, Cannanore
491	area	Palghat	Palghat, Palghat
4922	area	Alathur	Alathur, Palghat
4923	area	Koduvayur	Koduvayur, Palghat
4924	area	Mannarghat	Mannarghat, Palghat
4926	area	Shoranur	Shoranur, Palghat
4931	area	Nilambur	Nilambur, Calicut (Kozhikode)
4933	area	Perinthalmanna	Perinthalmanna, Calicut (Kozhikode)
4935	area	Mananthody	Mananthody, Calicut (Kozhikode)
4936	area	Kalpetta	Kalpetta, Calicut (Kozhikode)
494	area	Tirur	Tirur, Calicut (Kozhikode)
495	area	Calicut	Calicut, Calicut (Kozhikode)
496	area	Badagara	Badagara, Calicut (Kozhikode)
497	area	Cannanore	Cannanore, Cannanore
4982	area	Taliparamba	Taliparamba, Cannanore
4985	area	Payyanur	Payyanur, Cannanore
4994	area	Kasargode	Kasargode, Cannanore
4997	area	Kanhangad	Kanhangad, Cannanore
4998	area	Uppala	Uppala, Cannanore
5111	area	Akbarpur	Akbarpur, Kanpur
5112	area	Bilhaur	Bilhaur, Kanpur
5113	area	Bhognipur	Bhognipur (Pakhrayan), Kanpur
5114	area	Derapur	Derapur (Jhinjak), Kanpur
5115	area	Ghatampur	Ghatampur, Kanpur
512	area	Kanpur	Kanpur, Kanpur
5142	area	Purwa	Purwa (Bighapur), Unnao
5143	area	Hasanganj	Hasanganj, Unnao
5144	area	Safipur	Safipur, Unnao
515	area	Unnao	Unnao, Unnao
5162	area	Orai	Orai, Orai
5164	area	Kalpi	Kalpi, Orai
5165	area	Konch	Konch, Orai
5168	area	Jalaun	Jalaun, Orai
5170	area	Chirgaon	Chirgaon (Moth), Jhansi
5171	area	Garauth	Garauth, Jhansi
5172	area	Mehraun	Mehraun, Jhansi
5174	area	Jhansi	Jhansi, Jhansi
5175	area	Lalitpur	Lalitpur-II (Talbehat), Jhansi
5176	area	Lalitpur	Lalitpur-I (Lalitpur), Jhansi
5178	area	Mauranipur	Mauranipur, Jhansi
5180	area	Fateh-Pur	Fateh-Pur-I (Fatehpur), Fatehpur
5181	area	Bindki	Bindki, Fatehpur
5182	area	Khaga	Khaga, Fatehpur
5183	area	Fatehpur	Fatehpur-II (Gazipur), Fatehpur
5190	area	Baberu	Baberu, Banda
5191	area	Naraini	Naraini (Attarra), Banda
5192	area	Banda	Banda, Banda
5194	area	Karvi	Karvi-II (Manikpur), Banda
5195	area	Mau	Mau (Rajapur), Banda
5198	area	Karvi 	Karvi -I (Karvi), Banda
5212	area	Malihabad	Malihabad, Lucknow
522	area	Lucknow	Lucknow, Lucknow
5240	area	Fatehpur	Fatehpur, Barabanki
5241	area	Ramsanehi Ghat	Ramsanehi Ghat, Barabanki
5244	area	Haidergarh	Haidergarh, Barabanki
5248	area	Barabanki	Barabanki, Barabanki
5250	area	Bahraich	Bahraich-II (Bhinga), Bahraich
5251	area	Kaisarganj	Kaisarganj-I (Kaiserganj), Bahraich
5252	area	Bahraich	Bahraich-I (Bahrailh), Bahraich
5253	area	Nanpara	Nanpara-I (Nanpara), Bahraich
5254	area	Nanparah	Nanparah-II (Mihinpurwa), Bahraich
5255	area	Kaisarganh	Kaisarganh-II (Mahasi), Bahraich
5260	area	Tarabganj	Tarabganj-I (Terabganj), Gonda
5261	area	Tarabganj	Tarabganj-II (Colonelganj), Gonda
5262	area	Gonda	Gonda, Gonda
5263	area	Balarampur	Balarampur-I (Balrampur), Gonda
5264	area	Balarampur	Balarampur-II (Tulsipur), Gonda
5265	area	Utraula	Utraula, Gonda
5270	area	Bikapur	Bikapur, Faizabad
5271	area	Akbarpur	Akbarpur-I (Akbarpur), Faizabad
5273	area	Tandai	Tandai-I (Tanda), Faizabad
5274	area	Tanda	Tanda-II (Baskhari), Faizabad
5275	area	Akbarpur	Akbarpur-II (Jalalpur), Faizabad
5278	area	Faizabad	Faizabad, Faizabad
5280	area	Rath	Rath, Hamirpur
5281	area	Mahoba	Mahoba, Hamirpur
5282	area	Hamirpur	Hamirpur, Hamirpur
5283	area	Charkhari	Charkhari, Hamirpur
5284	area	Maudaha	Maudaha, Hamirpur
5311	area	Salon 	Salon -I (Salon), Raibareilly
5313	area	Salon	Salon-II (Jais), Raibareilly
5315	area	Dalmau	Dalmau-II (Lalganj), Raibareilly
5317	area	Dalmau	Dalmau-I (Dalmau), Raibareilly
532	area	Allahabad	Allahabad, Allahabad
5331	area	Bharwari	Bharwari, Allahabad
5332	area	Phoolpur	Phoolpur, Allahabad
5333	area	Karchhana	Karchhana (Shankergarh), Allahabad
5334	area	Meja	Meja (Sirsa), Allahabad
5335	area	Soraon	Soraon, Allahabad
5341	area	Kunda	Kunda, Pratapgarh
5342	area	Pratapgarh	Pratapgarh, Pratapgarh
5343	area	Patti	Patti, Pratapgarh
535	area	Raibareli	Raibareli, Raibareilly
5361	area	Musafirkhana	Musafirkhana, Sultanpur
5362	area	Sultanpur	Sultanpur, Sultanpur
5364	area	Kadipur	Kadipur, Sultanpur
5368	area	Amethi	Amethi, Sultanpur
5412	area	Chandauli	Chandauli (Mugalsarai), Varansi
5413	area	Chakia	Chakia, Varansi
5414	area	Bhadohi	Bhadohi, Varansi
542	area	Varansi	Varansi, Varansi
5440	area	Mirzapur	Mirzapur-II (Hallia), Mirzapur
5442	area	Mirzapur	Mirzapur-I (Mirzapur), Mirzapur
5443	area	Chunur	Chunur, Mirzapur
5444	area	Robertsganj	Robertsganj-I, Mirzapur
5445	area	Robertsganj 	Robertsganj -II (Obra), Mirzapur
5446	area	Dudhi	Dudhi-II (Pipri), Mirzapur
5447	area	Dudhi	Dudhi-I (Dudhi), Mirzapur
5450	area	Kerakat	Kerakat, Jaunpur
5451	area	Mariyahu	Mariyahu, Jaunpur
5452	area	Jaunpur	Jaunpur, Jaunpur
5453	area	Shahganj	Shahganj, Jaunpur
5454	area	Machlishahar	Machlishahar, Jaunpur
5460	area	Phulpur	Phulpur-I (Phulpur), Azamgarh
5461	area	Ghosi	Ghosi, Azamgarh
5462	area	Azamgarh	Azamgarh, Azamgarh
5463	area	Lalganj	Lalganj, Azamgarh
5464	area	Maunathbhanjan	Maunathbhanjan, Azamgarh
5465	area	Phulpur	Phulpur-II (Atrawlia), Azamgarh
5466	area	Sagri	Sagri, Azamgarh
548	area	Ghazipur	Ghazipur, Ghazipur
5491	area	Rasara	Rasara, Ballia
5493	area	Mohamdabad	Mohamdabad, Ghazipur
5494	area	Bansdeeh	Bansdeeh, Ballia
5495	area	Saidpur	Saidpur, Ghazipur
5496	area	Ballia	Ballia-II (Raniganj), Ballia
5497	area	Zamania	Zamania, Ghazipur
5498	area	Ballia	Ballia-I (Ballia), Ballia
551	area	Gorakhpur	Gorakhpur, Gorakhpur
5521	area	Bansgaon	Bansgaon-II (Barhal Ganj), Gorakhpur
5522	area	Pharenda	Pharenda-I (Compierganj), Gorakhpur
5523	area	Maharajganj	Maharajganj, Gorakhpur
5524	area	Pharenda	Pharenda-II (Anand Nagar), Gorakhpur
5525	area	Bansgaon 	Bansgaon -I (Bansgaon), Gorakhpur
5541	area	Domariyaganj	Domariyaganj, Basti
5542	area	Basti	Basti, Basti
5543	area	Naugarh	Naugarh-II (Barhani), Basti
5544	area	Naugarh	Naugarh-I (Tetribazar), Basti
5545	area	Bansi	Bansi, Basti
5546	area	Harraiya	Harraiya, Basti
5547	area	Khalilabad 	Khalilabad -I, Basti
5548	area	Khalilabad	Khalilabad-II (Mehdawal), Basti
5561	area	Salempur	Salempur-II (Barhaj), Deoria
5563	area	Captanganj	Captanganj (Khadda), Deoria
5564	area	Padrauna	Padrauna, Deoria
5566	area	Salempur	Salempur-I (Salempur), Deoria
5567	area	Captanganj	Captanganj-I (Captanganj), Deoria
5568	area	Deoria	Deoria, Deoria
5612	area	Ferozabad	Ferozabad, Agra
5613	area	Achhnera	Achhnera, Agra
5614	area	Jarar	Jarar, Agra
562	area	Agra	Agra, Agra
5640	area	Kaman	Kaman, Bharatpur
5641	area	Deeg	Deeg, Bharatpur
5642	area	Dholpur	Dholpur, Bharatpur
5643	area	Nadbai	Nadbai, Bharatpur
5644	area	Bharatpur	Bharatpur, Bharatpur
5645	area	Rupbas	Rupbas, Bharatpur
5646	area	Baseri	Baseri, Bharatpur
5647	area	Bari	Bari, Bharatpur
5648	area	Bayana	Bayana, Bharatpur
565	area	Mathura	Mathura, Mathura
5661	area	Sadabad	Sadabad, Mathura
5662	area	Chhata	Chhata (Kosikalan), Mathura
5664	area	Mant	Mant (Vrindavan), Mathura
5671	area	Jasrana	Jasrana, Mainpuri
5672	area	Mainpuri	Mainpuri, Mainpuri
5673	area	Bhogaon	Bhogaon, Mainpuri
5676	area	Shikohabad	Shikohabad, Mainpuri
5677	area	Karhal	Karhal, Mainpuri
5680	area	Bharthana	Bharthana, Etawah
5681	area	Bidhuna	Bidhuna, Etawah
5683	area	Auraiya	Auraiya, Etawah
5688	area	Etawah	Etawah, Etawah
5690	area	Kaimganj	Kaimganj, Farrukhabad
5691	area	Chhibramau	Chhibramau, Farrukhabad
5692	area	Farrukhabad	Farrukhabad (Fategarh), Farrukhabad
5694	area	Kannauj	Kannauj, Farrukhabad
571	area	Aligarh	Aligarh, Aligarh
5721	area	Sikandra Rao	Sikandra Rao, Aligarh
5722	area	Hathras	Hathras, Aligarh
5723	area	Atrauli	Atrauli, Aligarh
5724	area	Khair	Khair, Aligarh
5731	area	Garhmukteshwar	Garhmukteshwar, Ghaziabad
5732	area	Bulandshahr	Bulandshahr, Ghaziabad
5733	area	Pahasu	Pahasu, Ghaziabad
5734	area	Debai	Debai, Ghaziabad
5735	area	Sikandrabad	Sikandrabad, Ghaziabad
5736	area	Siyana	Siyana, Ghaziabad
5738	area	Khurja	Khurja, Ghaziabad
5740	area	Aliganj	Aliganj (Ganjdundwara), Etah
5742	area	Etah	Etah, Etah
5744	area	Kasganj	Kasganj, Etah
5745	area	Jalesar	Jalesar, Etah
581	area	Bareilly	Bareilly, Bareilly
5821	area	Pitamberpur	Pitamberpur, Bareilly
5822	area	Baheri	Baheri, Bareilly
5823	area	Aonla 	Aonla -I, Bareilly
5824	area	Aonla	Aonla-II (Ramnagar), Bareilly
5825	area	Nawabganj	Nawabganj, Bareilly
5831	area	Dataganj	Dataganj, Badaun
5832	area	Badaun	Badaun, Badaun
5833	area	Sahaswan	Sahaswan, Badaun
5834	area	Bisauli	Bisauli, Badaun
5836	area	Gunnaur	Gunnaur, Badaun
5841	area	Tilhar	Tilhar, Sahjahanpur
5842	area	Shahjahanpur	Shahjahanpur, Sahjahanpur
5843	area	Jalalabad	Jalalabad, Sahjahanpur
5844	area	Powayan	Powayan, Sahjahanpur
5850	area	Hardoi	Hardoi-II (Baghavli), Hardoi
5851	area	Bilgam	Bilgam-I (Madhoganj), Hardoi
5852	area	Hardoi	Hardoi-I (Hardoi), Hardoi
5853	area	Shahabad	Shahabad, Hardoi
5854	area	Sandila	Sandila, Hardoi
5855	area	Bilgram	Bilgram-II (Sandi), Hardoi
5861	area	Misrikh	Misrikh-II (Aurangabad), Sitapur
5862	area	Sitapur	Sitapur, Sitapur
5863	area	Biswan	Biswan, Sitapur
5864	area	Sidhauli	Sidhauli (Mahmodabad), Sitapur
5865	area	Misrikh 	Misrikh -I (Misrikh), Sitapur
5870	area	Kheri	Kheri-II (Bhira), Lakhimpur-Kheri
5871	area	Nighasan	Nighasan-I (Palliakalan), Lakhimpur-Kheri
5872	area	Kheri	Kheri-I (Kheri), Lakhimpur-Kheri
5873	area	Nighasan	Nighasan-II (Tikonia), Lakhimpur-Kheri
5874	area	Nighasan	Nighasan-III (Dhaurahra), Lakhimpur-Kheri
5875	area	Mohamdi	Mohamdi-II (Maigalganj), Lakhimpur-Kheri
5876	area	Mohamdi	Mohamdi-I (Mohamdi), Lakhimpur-Kheri
5880	area	Puranpur	Puranpur, Pilibhit
5881	area	Bisalpur	Bisalpur, Pilibhit
5882	area	Pilibhit	Pilibhit, Pilibhit
591	area	Moradabad	Moradabad, Moradabad
5921	area	Bilari	Bilari, Moradabad
5922	area	Amroha	Amroha, Moradabad
5923	area	Sambhal	Sambhal, Moradabad
5924	area	Hasanpur	Hasanpur, Moradabad
5942	area	Nainital	Nainital, Nainital
5943	area	Khatima	Khatima, Nainital
5944	area	Kichha	Kichha-I (Rudrapur), Nainital
5945	area	Haldwani	Haldwani-II (Chorgalian), Nainital
5946	area	Haldwani	Haldwani-I, Nainital
5947	area	Kashipur	Kashipur, Nainital
5948	area	Khatima	Khatima-II (Sitarganj), Nainital
5949	area	Kichha	Kichha-II (Bazpur), Nainital
595	area	Rampur	Rampur, Rampur
5960	area	Shahabad	Shahabad, Rampur
5961	area	Munsiari	Munsiari, Almora
5962	area	Almora	Almora, Almora
5963	area	Bageshwar	Bageshwar, Almora
5964	area	Pithoragarh	Pithoragarh, Almora
5965	area	Champawat	Champawat, Almora
5966	area	Ranikhet	Ranikhet, Almora
5967	area	Dharchula	Dharchula, Almora
6111	area	Hilsa	Hilsa, Patna
6112	area	Biharsharif	Biharsharif, Patna
6114	area	Jahanabad	Jahanabad, Gaya
6115	area	Danapur	Danapur, Patna
612	area	Patna	Patna, Patna
6132	area	Barh	Barh, Patna
6135	area	Bikram	Bikram, Patna
6150	area	Hathua	Hathua, Chapra
6151	area	Sidhawalia	Sidhawalia, Chapra
6152	area	Chapra	Chapra, Chapra
6153	area	Maharajganj	Maharajganj, Chapra
6154	area	Siwan	Siwan, Chapra
6155	area	Ekma	Ekma, Chapra
6156	area	Gopalganj	Gopalganj, Chapra
6157	area	Mairwa	Mairwa, Chapra
6158	area	Sonepur	Sonepur, Chapra
6159	area	Masrakh	Masrakh, Chapra
6180	area	Adhaura	Adhaura, Sasaram
6181	area	Piro	Piro, Arrah
6182	area	Arrah	Arrah, Arrah
6183	area	Buxar	Buxar, Arrah
6184	area	Sasaram	Sasaram, Sasaram
6185	area	Bikramganj	Bikramganj, Sasaram
6186	area	Aurangabad	Aurangabad, Gaya
6187	area	Mohania	Mohania, Sasaram
6188	area	Rohtas	Rohtas, Sasaram
6189	area	Bhabhua	Bhabhua, Sasaram
621	area	Muzaffarpur	Muzaffarpur, Muzaffarpur
6222	area	Sheohar	Sheohar, Muzaffarpur
6223	area	Motipur	Motipur, Muzaffarpur
6224	area	Hajipur	Hajipur, Muzaffarpur
6226	area	Sitamarhi	Sitamarhi, Muzaffarpur
6227	area	Mahua	Mahua, Muzaffarpur
6228	area	Pupri	Pupri, Muzaffarpur
6229	area	Bidupur	Bidupur, Muzaffarpur
6242	area	Benipur	Benipur, Darbhanga
6243	area	Begusarai	Begusarai, Darbhanga
6244	area	Khagaria	Khagaria, Darbhanga
6245	area	Gogri	Gogri, Darbhanga
6246	area	Jainagar	Jainagar, Darbhanga
6247	area	Singhwara	Singhwara, Darbhanga
6250	area	Dhaka	Dhaka, Motihari
6251	area	Bagaha	Bagaha, Motihari
6252	area	Motihari	Motihari, Motihari
6253	area	Narkatiaganj	Narkatiaganj, Motihari
6254	area	Bettiah	Bettiah, Motihari
6255	area	Raxaul	Raxaul, Motihari
6256	area	Ramnagar	Ramnagar, Motihari
6257	area	Barachakia	Barachakia, Motihari
6258	area	Areraj	Areraj, Motihari
6259	area	Pakridayal	Pakridayal, Motihari
6271	area	Benipatti	Benipatti, Darbhanga
6272	area	Darbhanga	Darbhanga, Darbhanga
6273	area	Jhajharpur	Jhajharpur, Darbhanga
6274	area	Samastipur	Samastipur, Darbhanga
6275	area	Rosera	Rosera, Darbhanga
6276	area	Madhubani	Madhubani, Darbhanga
6277	area	Phulparas	Phulparas, Darbhanga
6278	area	Dalsinghsarai	Dalsinghsarai, Darbhanga
6279	area	Barauni	Barauni, Darbhanga
631	area	Gaya	Gaya, Gaya
6322	area	Wazirganj	Wazirganj, Gaya
6323	area	Dumraon	Dumraon, Arrah
6324	area	Nawada	Nawada, Gaya
6325	area	Pakribarwan	Pakribarwan, Gaya
6326	area	Sherghati	Sherghati, Gaya
6327	area	Rafiganj	Rafiganj, Gaya
6328	area	Daudnagar	Daudnagar, Gaya
6331	area	Imamganj	Imamganj, Gaya
6332	area	Nabinagar	Nabinagar, Gaya
6336	area	Rajauli	Rajauli, Gaya
6337	area	Arwal	Arwal, Gaya
6341	area	Seikhpura	Seikhpura, Monghyr
6342	area	H. Kharagpur	H. Kharagpur, Monghyr
6344	area	Monghyr	Monghyr, Monghyr
6345	area	Jamui	Jamui, Monghyr
6346	area	Lakhisarai	Lakhisarai, Monghyr
6347	area	Chakai	Chakai, Monghyr
6348	area	Mallehpur	Mallehpur, Monghyr
6349	area	Jhajha	Jhajha, Monghyr
641	area	Bhagalpur	Bhagalpur, Bhagalpur
6420	area	Amarpur	Amarpur, Bhagalpur
6421	area	Naugachia	Naugachia, Bhagalpur
6422	area	Godda	Godda, Deoghar (Dumka)
6423	area	Maheshpur Raj	Maheshpur Raj, Deoghar (Dumka)
6424	area	Banka	Banka, Bhagalpur
6425	area	Katoria	Katoria, Bhagalpur
6426	area	Rajmahal	Rajmahal, Deoghar (Dumka)
6427	area	Kathikund	Kathikund, Deoghar (Dumka)
6428	area	Nala	Nala, Deoghar (Dumka)
6429	area	Kahalgaon	Kahalgaon, Bhagalpur
6431	area	Jharmundi	Jharmundi, Deoghar (Dumka)
6432	area	Deoghar	Deoghar, Deoghar (Dumka)
6433	area	Jamtara	Jamtara, Deoghar (Dumka)
6434	area	Dumka	Dumka, Deoghar (Dumka)
6435	area	Pakur	Pakur, Deoghar (Dumka)
6436	area	Sahibganj	Sahibganj, Deoghar (Dumka)
6437	area	Mahagama	Mahagama, Deoghar (Dumka)
6438	area	Madhupur	Madhupur, Deoghar (Dumka)
6451	area	Barsoi	Barsoi, Katihar
6452	area	Katihar	Katihar, Katihar
6453	area	Araria	Araria, Katihar
6454	area	Purnea	Purnea, Katihar
6455	area	Forbesganj	Forbesganj, Katihar
6457	area	Korha	Korha, Katihar
6459	area	Thakurganj	Thakurganj, Katihar
6461	area	Raniganj	Raniganj, Katihar
6462	area	Dhamdaha	Dhamdaha, Katihar
6466	area	Kishanganj	Kishanganj, Katihar
6467	area	Banmankhi	Banmankhi, Katihar
6471	area	Birpur	Birpur, Saharsa
6473	area	Supaul	Supaul, Saharsa
6475	area	S. Bakhtiarpur	S. Bakhtiarpur, Saharsa
6476	area	Madhepura	Madhepura, Saharsa
6477	area	Triveniganj	Triveniganj, Saharsa
6478	area	Saharsa	Saharsa, Saharsa
6479	area	Udakishanganj	Udakishanganj, Saharsa
651	area	Ranchi	Ranchi, Ranchi
6522	area	Muri	Muri, Ranchi
6523	area	Ghaghra	Ghaghra, Ranchi
6524	area	Gumla	Gumla, Ranchi
6525	area	Simdega	Simdega, Ranchi
6526	area	Lohardaga	Lohardaga, Ranchi
6527	area	Kolebira	Kolebira, Ranchi
6528	area	Khunti	Khunti, Ranchi
6529	area	Itki	Itki, Ranchi
6530	area	Bundu	Bundu, Ranchi
6531	area	Mandar	Mandar, Ranchi
6532	area	Giridih	Giridih, Hazaribagh
6533	area	Basia	Basia, Ranchi
6534	area	Jhumaritalaiya	Jhumaritalaiya, Hazaribagh
6535	area	Chainpur	Chainpur, Ranchi
6536	area	Palkot	Palkot, Ranchi
6538	area	Torpa	Torpa, Ranchi
6539	area	Bolwa	Bolwa, Ranchi
6540	area	Govindpur	Govindpur, Dhanbad
6541	area	Chatra	Chatra, Hazaribagh
6542	area	Bokaro	Bokaro, Dhanbad
6543	area	Barhi	Barhi, Hazaribagh
6544	area	Gomia	Gomia, Dhanbad
6545	area	Mandu	Mandu, Hazaribagh
6546	area	Hazaribagh	Hazaribagh, Hazaribagh
6547	area	Chavparan	Chavparan, Hazaribagh
6548	area	Ichak	Ichak, Hazaribagh
6549	area	Bermo	Bermo, Dhanbad
6550	area	Hunterganj	Hunterganj, Hazaribagh
6551	area	Barkagaon	Barkagaon, Hazaribagh
6553	area	Ramgarh	Ramgarh, Hazaribagh
6554	area	Rajdhanwar	Rajdhanwar, Hazaribagh
6556	area	Tisri	Tisri, Hazaribagh
6557	area	Bagodar	Bagodar, Hazaribagh
6558	area	Dumri	Dumri (Isribazar), Hazaribagh
6559	area	Simaria	Simaria, Hazaribagh
6560	area	Patan	Patan, Daltonganj
6561	area	Garhwa	Garhwa, Daltonganj
6562	area	Daltonganj	Daltonganj, Daltonganj
6563	area	Bhawanathpur	Bhawanathpur, Daltonganj
6564	area	Nagarutari	Nagarutari, Daltonganj
6565	area	Latehar	Latehar, Daltonganj
6566	area	Japla	Japla, Daltonganj
6567	area	Barwadih	Barwadih, Daltonganj
6568	area	Balumath	Balumath, Daltonganj
6569	area	Garu	Garu, Daltonganj
657	area	Jamshedpur	Jamshedpur, Jamshedpur
6581	area	Bhandaria	Bhandaria, Daltonganj
